ID,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,b_rotR,chiral,FCharge
DBB1531,S(C(=O)CC(O)(C)C)CCNC(=O)CCNC(=O)C(O)C(CO[P+](=O)(O[P+](=O)(OCC1C(O[P+]([OH0])(=O)[O-])C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])[O-])(C)C,22,8,-0.83243001,375.10999,867.65802,0.69230771,55,3,29,21,0,1,0,2,2,7,5,0,0,0,0,0,7,18,0.42105263,5,0
DBB1533,O=C(O)C1C(O)C(O)C(O)C(OCC=C(C=CC=C(C=CC=2C(C)(C)CCCC=2C)C)C)O1,6,4,3.4268,116.45,462.58301,0.57692307,33,2,7,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0.23529412,5,0
DBB1534,P(=O)(OCC(O)COC(=O)CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],7,1,5.3597999,105.12,523.69202,0.96153843,35,0,9,25,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.7647059,1,0
DBB1535,P(=O)(OCC(O)COC(=O)CCCCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],7,1,5.1357999,105.12,521.67603,0.88461536,35,0,9,24,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.7352941,1,0
DBB1536,P(=O)(OCC(O)COC(=O)CCCCCCCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],7,1,4.9117999,105.12,519.65997,0.80769229,35,0,9,23,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.70588237,1,0
DBB1537,P(=O)(OCC(O)COC(=O)CCCCC=CCC=CCC=CCCCCC)(OCC[N+](C)(C)C)[O-],7,1,4.6877999,105.12,517.64398,0.73076922,35,0,9,22,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.67647058,1,0
DBB1538,P(=O)(OCC(O)COC(=O)CCCCCCCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],7,1,4.6877999,105.12,517.64398,0.73076922,35,0,9,22,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.67647058,1,0
DBB1539,P(=O)(OCC(O)COC(=O)CCCCC=CCC=CCC=CCC=CCC)(OCC[N+](C)(C)C)[O-],7,1,4.4638,105.12,515.62799,0.65384614,35,0,9,21,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.64705884,1,0
DBB1540,P(=O)(OCC(O)COC=CCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],6,1,5.7328,88.050003,505.677,0.84615386,34,0,8,24,0,0,0,0,0,2,0,1,0,0,0,0,1,6,0.72727275,1,0
DBB1541,P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)CO)(OCC[N+](C)(C)C)[O-],7,1,5.3597999,105.12,523.69202,0.96153843,35,0,9,25,0,0,0,0,0,2,0,1,0,0,0,0,1,7,0.7647059,1,0
DBB1542,P(=O)(OCC(O)COCCCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],6,1,5.8332,88.050003,509.70901,1,34,0,8,26,0,0,0,0,0,2,0,1,0,0,0,0,1,6,0.78787881,1,0
DBB1544,Clc1c(C2(Cn3cncc3)OC(COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,7,0,4.2058001,69.059998,531.44,0.38461539,36,5,10,7,0,2,2,1,3,0,17,0,0,2,0,0,4,4,0.2,2,0
DBB1545,O=C(O)CCC(CCCC(CCCC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)C)C,3,2,6.8787599,66.760002,418.61801,0.73076922,30,2,4,11,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.3548387,3,0
DBB1546,O=C(O)CCC(=CCCC(=CCCC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)C)C,3,2,6.7189598,66.760002,414.586,0.57692307,30,2,4,9,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0.29032257,1,0
DBB1547,O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCCNC(=N)N)CCCN=C(N)N)CCC(=O)N)Cc1ccccc1,8,11,-3.3222301,320.01001,605.70099,0.5,43,1,17,20,0,0,1,0,1,0,6,0,0,0,0,0,11,6,0.55813956,4,0
DBB1548,O=C(O)C(NC(=O)C1N(C(=O)C(NC(=O)C(N)CCCNC(=N)N)Cc2nc[nH]c2)CCC1)Cc1ccc(O)cc1,8,9,-1.46373,252.64,571.63898,0.46153846,41,3,15,14,0,1,1,1,2,0,11,0,0,0,0,0,9,6,0.41860464,4,0
DBB1549,O=C(O)C(NC(=O)C(NC(=O)C1N(C(=O)C(N)C(CC)C)CCC1)Cc1ccc(O)cc1)C(CC)C,6,5,1.3994,162.06,504.62799,0.61538464,36,2,10,12,0,1,1,0,1,0,6,0,0,0,0,0,4,6,0.4054054,6,0
DBB1550,S(C(=O)CCCC)CCNC(=O)CCNC(=O)C(O)C(CO[P+](=O)(O[P+](=O)(OCC1C(O[P+]([OH0])(=O)[O-])C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])[O-])(C)C,21,7,0.19677,354.88,851.659,0.69230771,54,3,28,22,0,1,0,2,2,7,5,0,0,0,0,0,7,17,0.44642857,5,0
DBB1551,P(=O)(OCC(O)COC=CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],6,1,5.9568,88.050003,507.69299,0.92307693,34,0,8,25,0,0,0,0,0,2,0,1,0,0,0,0,1,6,0.75757575,1,0
DBB1552,O=C(O)CNC(=O)CCCCCCCCCCCCCCCCCCCCCCC,2,2,7.7893,66.400002,425.698,0.92307693,30,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.86206895,0,0
DBB1553,O=C(OC1(C(=O)O)CC(OC(=O)C=Cc2cc(OC)c(O)cc2)C(O)C(O)C1)C=Cc1cc(O)c(O)cc1,11,6,1.3326,200.28,530.48199,0.26923078,38,3,12,8,1,0,2,0,2,0,12,0,0,0,0,0,0,12,0.25,4,0
DBB1554,O=C(OC1(C(=O)O)CC(OC(=O)C=Cc2cc(O)c(O)cc2)C(O)C(O)C1)C=Cc1cc(OC)c(O)cc1,11,6,1.3326,200.28,530.48199,0.26923078,38,3,12,8,1,0,2,0,2,0,12,0,0,0,0,0,0,12,0.25,4,0
DBB1555,O=C(OC(C(=O)O)Cc1cc(O)c(O)cc1)C=Cc1c2c(c(O)cc1)oc(-c1cc(O)c(O)cc1)c2,9,6,3.8801,177.89,492.436,0.07692308,36,4,10,7,0,0,3,1,4,0,21,0,0,0,0,0,0,10,0.20512821,1,0
DBB1557,O=C(OCCCCCCCCCCCCCCCC(=O)O)C=Cc1cc(OC)c(O)cc1,5,2,6.5032001,93.059998,448.60001,0.61538464,32,1,6,19,0,0,1,0,1,0,6,0,0,0,0,0,0,6,0.625,0,0
DBB1560,S(C(=O)CC(=O)CC)CCNC(=O)CCNC(=O)C(O)C(CO[P+](=O)(O[P+](=O)(OCC1C(O[P+]([OH0])(=O)[O-])C(O)C(n2c3N=CNC(=N)c3nc2)O1)[O-])[O-])(C)C,22,7,-0.62423003,371.95001,865.64203,0.65384614,55,3,29,22,0,1,0,2,2,7,5,0,0,0,0,0,7,18,0.43859649,5,0
DBB1561,O=C(OC1C(O)C(O)C(O)C(C(=O)O)O1)C1C(O)C(O)C(O)C(Oc2cc(O)c3C(=O)C=C(c4cc(O)c(O)cc4)Oc3c2)O1,17,10,-2.8013999,303.57001,638.487,0.37037036,45,5,18,6,0,2,2,1,3,0,12,0,0,0,0,0,0,18,0.14285715,10,0
DBB1562,O=C1c2c(O)c(c(O)c(C3C(O)C(O)C(O)C(CO)O3)c2OC(c2cc(O)c(O)cc2)=C1)C1C(O)C(O)C(O)C(CO)O1,16,12,-2.6877999,291.42999,610.521,0.44444445,43,5,16,5,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0.10638298,10,0
DBB1563,O=C(O)C1C(O)C(O)C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(Oc2cc(O)c3C(=O)C=C(c4ccc(O)cc4)Oc3c2)O1,15,9,-1.9413,283.34,622.48798,0.37037036,44,5,17,7,0,2,2,1,3,0,12,0,0,0,0,0,0,17,0.14583333,10,0
DBB1564,O=C1C(OC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)C(C)O3)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,16,10,-1.6871001,269.42999,610.521,0.44444445,43,5,16,6,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0.12765957,10,0
DBB1565,O=C1C(OC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)C(CO)O3)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,17,11,-2.7147,289.66,626.52002,0.44444445,44,5,17,7,0,2,2,1,3,0,12,0,0,0,0,0,0,17,0.14583333,10,0
DBB1566,O=C(OC1C(OC(=O)C=Cc2cc(OC)c(O)cc2)CC(O)(C(=O)O)CC1O)C=Cc1cc(OC)c(O)cc1,11,5,1.6356,189.28,544.50897,0.2962963,39,3,12,9,1,0,2,0,2,0,12,0,0,0,0,0,0,12,0.2682927,4,0
DBB1567,O=C(OC1C(O)C(OC(=O)C=Cc2cc(OC)c(O)cc2)CC(O)(C(=O)O)C1)C=Cc1cc(OC)c(O)cc1,11,5,1.6356,189.28,544.50897,0.2962963,39,3,12,9,1,0,2,0,2,0,12,0,0,0,0,0,0,12,0.2682927,2,0
DBB1568,OCC1(C)OC2(C(C)C3C4(C)C(C5C(C6(C)C(=CC5)CC(O)CC6)CC4)CC3O2)CC1,4,2,4.8288002,58.919998,430.629,0.92592591,31,6,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0.027777778,11,0
DBB1569,OC1CC=2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(C)CC6)CC3)CC=2)CC1,3,1,5.7139001,38.689999,414.63,0.92592591,30,6,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0
DBB1570,OC1C2C(C)(C3=C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)C1)CCC(O)C2,2,2,6.5036001,40.459999,402.66299,0.92592591,29,4,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15625,8,0
DBB1571,O=C(NC1C(=O)NC(CC(C)C)C(=O)N=CCc2ccc(OC1C(CC)C)cc2)C1N(C)CCC1,5,2,2.7435,100.1,484.64099,0.62962961,35,4,8,6,0,3,1,0,1,0,6,0,0,0,0,0,4,4,0.1891892,5,0
DBB1572,OC1CC=2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)NCC(C)CC6)CC3)CC=2)CC1,3,2,5.2869,41.490002,413.646,0.92592591,30,6,3,0,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,11,0
DBB1573,O=C1c2c(O)c(c(O)cc2OC(c2cc(O)c(O)cc2)=C1)C1C(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CO)O1,16,11,-2.3785,280.42999,610.521,0.44444445,43,5,16,6,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0.12765957,10,0
DBB1574,O=C1c2c(O)c(c(O)cc2OC(c2ccc(O)cc2)=C1)C1C(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CO)O1,15,10,-2.0841,260.20001,594.52197,0.44444445,42,5,15,6,0,2,2,1,3,0,12,0,0,0,0,0,0,15,0.13043478,10,0
DBB1575,O=C(OC1C(O)C(O)OC2C1OC(=O)c1c(c(O)c(O)c(O)c1)-c1c(O)c(O)c(O)cc1C(=O)OC2)c1cc(O)c(O)c(O)c1,18,11,-0.2965,310.66,634.45502,0.22222222,45,5,18,2,0,2,3,0,3,0,18,0,0,0,0,0,0,18,0.06122449,5,0
DBB1576,O=C(C=Cc1ccc(O)cc1)C1C(=O)C(O)(C2C(O)C(O)C(O)C(CO)O2)C=2OC3C(O)C(O)C(CO)OC3C=2C1=O,15,9,-4.5496001,260.97,594.52197,0.51851851,42,5,15,6,1,3,1,0,1,0,6,0,0,0,0,0,0,15,0.13043478,12,0
DBB1577,O=C(CCCCCCCCCCC1CCCCC1)CCCCCCCCCC,1,0,9.5676003,17.07,392.71201,0.96296299,28,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71428573,0,0
DBB1578,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c(c(O)cc(O)c12)C1C(OC2C(O)C(O)C(O)C(C)O2)C(O)C(O)C(CO)O1,16,11,-1.6453,280.42999,610.521,0.44444445,43,5,16,5,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0.10638298,10,0
DBB1579,O=C(C)C1(C)OC2(c3cc(OC)c(O)c(OC)c3)C(OC3C(O)C(O)C(O)C(CO)O3)C1c1c(O)cc(O)cc1O2,14,7,-0.28740001,214.06,580.539,0.51851851,41,5,14,7,0,3,2,0,2,0,12,0,0,0,0,0,0,14,0.15555556,9,0
DBB1580,OC1CC2C(C)(C3C(=C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC2)CC1,1,1,7.5328002,20.23,386.664,0.92592591,28,4,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16129032,7,0
DBB1581,OCC(CCCC(C)C1C2(C)C(O)CC3C4(C)C(CC(O)C3C2CC1)CC(O)CC4)C,4,4,4.3825998,80.919998,436.677,1,31,4,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.17647059,12,0
DBB1582,O=C(OC1OC(CO)C(O)C2OC(=O)c3c(c(O)c(O)c(O)c3)-c3c(O)c(O)c(O)cc3C(=O)OC12)c1cc(O)c(O)c(O)c1,18,11,-0.2965,310.66,634.45502,0.22222222,45,5,18,3,0,2,3,0,3,0,18,0,0,0,0,0,0,18,0.081632651,5,0
DBB1583,OCCCCCCCCCCCCCCCCCCCCCCCCC(C)C,1,1,9.6070004,20.23,396.74399,1,28,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8888889,0,0
DBB1584,O=C(CC(=O)CCCCCCCCC)CCCCCCCCCCCCCCC,2,0,9.1366997,34.139999,408.711,0.92592591,29,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.85714287,0,0
DBB1585,Oc1cc(C)c2OC(CCC=C(CCC=C(CCC=C(C)C)C)C)(C)CCc2c1,2,1,7.9837198,29.459999,396.61499,0.55555558,29,2,2,9,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0.30000001,1,0
DBB1586,OC1C(O)CC2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(C)CC6)CC3)CC2)C1,4,2,4.7645998,58.919998,432.64499,1,31,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0
DBB1587,OC1CC2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(C)CC6)CC3)CC2)CC1,3,1,5.7937999,38.689999,416.646,1,30,6,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0
DBB1588,O=C(OC1C2(C(C)(C)OC(=O)C=C2)C(C)=C2C(C)(C34C(=C)C(C)(OC(=O)C3(O)C(C)OC4=O)C2)C1)C,9,1,2.4607999,125.43,500.54401,0.62962961,36,5,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,9,0.050000001,7,0
DBB1591,OC1C2(C)C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(=C)CC6)CC3)CCC2CC(O)C1,4,2,4.6847,58.919998,430.629,0.92592591,31,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0
DBB1592,O=C1C2C(C)(C3C(C4C(C)(C(C(C(O)C(O)CC(C)C)C)CC4)CC3)C1)CC(O)C(O)C2,5,4,3.5599999,97.989998,450.66,0.96296299,32,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14285715,12,0
DBB1593,O(C)c1c(OC)ccc(CC2C(Cc3cc(OC)c(OC4C(O)C(O)C(O)C(CO)O4)cc3)C(=O)OC2)c1,11,4,0.4655,153.37,534.55798,0.51851851,38,4,11,10,0,2,2,0,2,0,12,0,0,0,0,0,0,11,0.24390244,7,0
DBB1594,O(C)c1c(O)ccc(C2=C(OC3C(O)C(O)C(O)C(COC4C(O)C(O)C(O)CO4)O3)C(=O)c3c(O)cc(O)cc3O2)c1,16,9,-1.7726001,258.42999,610.521,0.44444445,43,5,16,7,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0.14893617,9,0
DBB1595,O=C(OCC1C(O)C(OC(=O)CC(=O)[O-])C(O)C(Oc2c(-c3cc(O)c(O)cc3)[o+]c3c(c(O)cc(O)c3)c2)O1)CC(=O)O,15,7,-0.90149999,281.17001,620.47198,0.2962963,44,4,17,10,0,1,2,1,3,2,16,1,0,0,0,0,0,17,0.25531915,5,0
DBB1596,O=C(OCC1C(O)C(O)C(O)C(Oc2c(-c3cc(O)c(O)cc3)[o+]c3c4c(OC(C(=O)[O-])=Cc24)cc(O)c3)O1)CC(=O)O,14,7,-0.81480002,264.10001,602.45697,0.25925925,43,5,16,8,0,2,2,1,3,2,16,1,0,0,0,0,0,16,0.19148937,5,0
DBB1597,O=C(O)C1C(O)C(O)C(O)C(Oc2c(O)ccc(C=3Oc4c(c(O)cc(OC5C(O)C(O)C(O)C(CO)O5)c4)C(=O)C=3)c2)O1,16,10,-2.6791,286.5,624.50403,0.4074074,44,5,17,7,0,2,2,1,3,0,12,0,0,0,0,0,0,17,0.14583333,10,0
DBB1598,O=C1c2c(O)c(c(O)cc2OC(c2ccc(O)cc2)=C1)C1C(O)C(O)C(O)C(COC2C(O)C(O)C(O)C(C)O2)O1,14,9,-1.0565,239.97,578.52301,0.44444445,41,5,14,5,0,2,2,1,3,0,12,0,0,0,0,0,0,14,0.11111111,10,0
DBB1599,O=C1c2c(O)c(c(O)cc2OC(c2cc(O)c(O)cc2)=C1)C1C(OC2C(O)C(O)C(O)C(C)O2)C(O)C(O)C(C)O1,14,9,-0.3233,239.97,578.52301,0.44444445,41,5,14,4,0,2,2,1,3,0,12,0,0,0,0,0,0,14,0.088888891,10,0
DBB1601,O(C)c1ccc(C2Oc3c(c(O)cc(OC4C(O)C(O)C(O)C(COC5C(O)C(O)C(CO)O5)O4)c3)C(=O)C2)cc1,14,7,-1.2507,214.06,580.539,0.51851851,41,5,14,8,0,3,2,0,2,0,12,0,0,0,0,0,0,14,0.17777778,10,0
DBB1602,O=C1c2c(O)c(OC3C(O)C(O)C(O)C(CO)O3)c(OC3C(O)C(O)C(O)C(CO)O3)cc2OC(c2ccc(O)cc2)C1,16,10,-2.8383,265.51999,612.53699,0.51851851,43,5,16,7,0,3,2,0,2,0,12,0,0,0,0,0,0,16,0.14893617,11,0
DBB1603,O=CC=CC(=CC=CC=C(C=CC=C(C=CC=1C(C)(C)CC(O)CC=1C)C)C)C,2,1,6.7463999,37.299999,392.58301,0.37037036,29,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.27586207,1,0
DBB1604,O=C1C2C(C)CC=C3C(C)=C(O)OC3=C2C(COC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)C(C)O3)O2)C1,13,7,-2.8618801,208.74001,570.58801,0.74074072,40,5,13,6,2,2,0,1,1,0,0,0,0,0,0,0,0,13,0.13636364,13,0
DBB1605,C(CCCCCCCCCCCCC)CCCCCCCCCCCCC,0,0,10.7787,0,380.745,1,27,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92307693,0,0
DBB1606,O=C1c2c(O)cc(O)c(C3C(OC4C(O)C(O)C(O)C(C)O4)C(O)C(O)C(CO)O3)c2OC(c2ccc(O)cc2)C1,14,9,-1.1234,236.06,580.539,0.51851851,41,5,14,5,0,3,2,0,2,0,12,0,0,0,0,0,0,14,0.11111111,11,0
DBB1607,O=C(CC(C)C1C2(C)C(C)(C3C(=O)C=C4C(C)(C)C(O)CCC4C3(C)CC2)CC1)C,3,1,5.7466998,54.369999,414.63,0.85185188,30,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.090909094,8,0
DBB1608,O=C(CC(C)C1C2(C)C(C)(C3C(=O)CC45C(C)(C)C(O)CCC4C3(CO5)CC2)CC1)C,4,1,4.9594998,63.599998,430.629,0.92592591,31,5,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0.085714288,9,0
DBB1609,O=C(OC1C2C(C)(C)OC(=O)CCC2(C)C2C(C)(Oc3c(C)c4c(c(OC)c3C2)C(=O)OC4)C1)C,8,0,4.0573201,97.360001,486.561,0.66666669,35,5,8,2,1,3,1,0,1,0,6,0,0,0,0,0,0,8,0.07692308,5,0
DBB1610,O=C1C2C(C)(C3=C(C4(O)C(C)(C(C(O)(C(O)CCC(O)(C)C)C)CC4)CC3)C1)CC(O)C(O)C2,7,6,1.9981,138.45,480.642,0.8888889,34,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13513513,9,0
DBB1611,O=C(NC1C(=O)NC(CC(C)C)C(=O)NCCc2ccc(OC1C(C)C)cc2)C(=NC)C(CC)C,5,3,2.8949001,108.89,486.65701,0.62962961,35,3,8,7,0,2,1,0,1,0,6,0,0,0,0,0,4,4,0.22222222,4,0
DBB1612,O(C)c1cc2n(CC=C(C)C)c3C(C=C(C)C)N4C(O)(C(=O)N5C(C4=O)CCC5)C(O)c3c2cc1,6,2,3.1921999,95.239998,479.577,0.48148149,35,5,8,4,0,3,1,1,2,0,9,0,0,0,0,0,3,5,0.1025641,4,0
DBB1614,O=C(c1c(O)c(c(OC)cc1O)-c1c2Oc3c(O)cccc3C(=O)c2c(O)c(O)c1)c1ccccc1,9,5,4.3807998,157.66,486.43201,0.037037037,36,5,9,4,0,0,4,1,5,0,24,0,0,0,0,0,0,9,0.1,0,0
DBB1615,O=C1C(C(O)(C)C)OC2=C(C3(O)C(C)(C4(C)c5[nH]c6c(c5CC4CC3)cccc6)CC2)C1,4,3,4.3059001,82.550003,435.564,0.5925926,32,6,5,1,3,1,1,1,2,0,9,0,0,0,0,0,1,4,0.027027028,5,0
DBB1616,Oc1cc(C)c2OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc2c1,2,1,8.2234201,29.459999,402.66299,0.77777779,29,2,2,12,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0.40000001,3,0
DBB1617,O(C)c1c(OC)ccc(CC2C(O)(Cc3cc(OC)c(OC4C(O)C(O)C(O)C(CO)O4)cc3)C(=O)OC2)c1,12,5,-0.41960001,173.60001,550.55701,0.51851851,39,4,12,10,0,2,2,0,2,0,12,0,0,0,0,0,0,12,0.23809524,7,0
DBB1618,O=C(C=Cc1ccc(O)cc1)C1C(=O)C(O)(C(=O)C(C(O)C2C(O)C(O)C(O)CO2)C1=O)C1C(O)C(O)C(O)C(CO)O1,16,10,-5.6563001,289.04001,612.53699,0.55555558,43,4,16,7,1,2,1,0,1,0,6,0,0,0,0,0,0,16,0.15217391,13,0
DBB1619,O=C1c2c(O)cc(OC3C(O)C(O)C(O)C(CO)O3)c(C3C(O)C(O)C(O)C(CO)O3)c2OC(c2ccc(O)cc2)=C1,15,10,-2.4352,260.20001,594.52197,0.44444445,42,5,15,6,0,2,2,1,3,0,12,0,0,0,0,0,0,15,0.13043478,10,0
DBB1620,O=C1C(=O)C=2OC(=O)c3c4c(c(O)c(O)c3)OC(=O)C(=C1c1c(O)c(O)c(O)c3c1C(O)OC1C(O)C(C(O)CO)OC31)C=24,17,9,-1.6127,295.09,614.42401,0.25925925,44,7,17,3,0,2,3,2,5,0,12,0,0,0,0,0,0,17,0.059999999,6,0
DBB1621,O=C1C(=O)C=2OC(=O)c3c4c(c(O)c(O)c3)OC(=O)C(=C1c1c(O)c(O)c(O)c3c1C(O)OC1C(O)C(O)C(CO)OC31)C=24,17,9,-1.6127,295.09,614.42401,0.25925925,44,7,17,2,0,2,3,2,5,0,12,0,0,0,0,0,0,17,0.039999999,6,0
DBB1623,O=C1C(O)=C2OC(O)=C3C=4C(=C(O)C(O)=C3)OC(=O)C(=C1c1c(O)c(O)c(O)c3c1C(=O)OC(C(O)C(O)C(O)CO)=C3)C2=4,17,11,-0.097900003,313.16,614.42401,0.14814815,44,6,17,5,1,1,2,2,4,0,6,0,0,0,0,0,0,17,0.10204082,3,0
DBB1624,O(c1c(-c2cc(O)c(O)cc2)[o+]c2c(c(OC3C(O)C(O)C(O)C(CO)O3)cc(O)c2)c1)C1C(O)C(O)C(O)C(CO)O1,15,11,-2.1449001,270.75,611.52899,0.44444445,43,5,16,7,0,2,2,1,3,0,16,1,0,0,0,0,0,16,0.14893617,10,1
DBB1625,O(c1c(-c2cc(O)c(O)c(O)c2)[o+]c2c(c(OC3C(O)C(O)C(O)C(CO)O3)cc(O)c2)c1)C1C(O)C(O)C(O)C(CO)O1,16,12,-2.4393001,290.98001,627.52802,0.44444445,44,5,17,7,0,2,2,1,3,0,16,1,0,0,0,0,0,17,0.14583333,10,1
DBB1626,OC1C2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(C)CC6)CC3)C1)CCC(O)C2,4,2,4.7645998,58.919998,432.64499,1,31,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0
DBB1627,O=C1c2c(O)c(c(O)c(C3C(O)C(O)C(O)C(CO)O3)c2OC(c2ccc(O)cc2)=C1)C1C(O)C(O)C(O)C(CO)O1,15,11,-2.3934,271.20001,594.52197,0.44444445,42,5,15,5,0,2,2,1,3,0,12,0,0,0,0,0,0,15,0.10869565,10,0
DBB1628,O(c1c(-c2cc(O)c(O)cc2)[o+]c2c(c(O)cc(O)c2)c1)C1C(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CO)O1,15,11,-1.7938,270.75,611.52899,0.44444445,43,5,16,7,0,2,2,1,3,0,16,1,0,0,0,0,0,16,0.14893617,10,1
DBB1629,O=C1C2(C)C(C)(C(C3(C)OC(=O)CC3)C1)CC(=O)C1C3(C)C(C(C)(C)C(=O)CC3)CC(=O)C21,6,0,3.8733001,94.580002,456.57901,0.81481481,33,5,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0.027027028,8,0
DBB1630,O=C(O)CC1(C)C2C(OC(=O)C2)CC2C3C(C)(C4C(C)C5(OC4C3)OCC(C)CC5)CCC12,5,1,4.6490998,82.059998,460.61099,0.92592591,33,6,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0.052631579,12,0
DBB1631,OC1C2(C)C(=CCC3C4C(C)(C5C(C)C6(OC5C4)OCC(C)C(O)C6)CCC23)CC(O)C1,5,3,3.6554999,79.150002,446.62799,0.92592591,32,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0
DBB1632,Oc1cc(O)cc(CCCCCCCCCCCCCCCCCCCCC)c1,2,2,9.0720997,40.459999,404.67899,0.77777779,29,1,2,20,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0.68965518,0,0
DBB1633,OC(CCCCCCCCCCCCC)CCCCCCCCCCCCC,1,1,9.7495003,20.23,396.74399,1,28,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8888889,0,0
DBB1634,O=C1C2(C)C3C(C)C4(OC3CC2C2C(C3(C)C(C(O)C2)CC(O)CC3)C1)OCC(C)CC4,5,2,3.9435999,75.989998,446.62799,0.96296299,32,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0
